Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bangladesh,BGD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.67318659599884,4.80380302747257,3.72100676370515,4.16053306906386,7.7229049475592,6.53537681057776,8.10977226790416,7.47224507289855,5.24013350100532,5.04450394427261,6.15341225113832,5.63967098095732,6.11523067691657,5.67292966728074,4.13708751942224,5.94992374240566,6.90840336797687,4.54773755197554,9.13676767841183,14.3601014715621,4.1722545854266,7.40079838059479,..,..
Bangladesh,BGD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.67862241441459,2.83209709604965,1.81163617689745,2.35712545792862,5.94820246941975,4.93040863354699,6.80889626432224,6.34850210005946,4.30991236410119,4.12407039749769,4.94850694541418,4.35980439948128,4.80378347117494,4.34233559204984,2.84763058861013,4.69548080730233,5.60064413459371,3.24930959797605,7.87660853629487,13.0941355473115,2.98709876640224,6.17348752623511,..,..
Barbados,BRB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,9.21635648054139,10.2145403505716,7.53117066068182,9.8328190252823,12.8503057210823,14.9199143271912,14.3911328901677,10.5055311070996,16.3388293257505,-4.18276722912964,7.97798962406657,17.9010458578292,3.73617578364662,-0.270777308256044,3.1577179811735,-4.57516760758546,-5.6613487822176,4.0856979627879,4.23156597909413,2.85918307260067,-1.64097534556753,3.15496341326198,..,..
Belarus,BLR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,9.7321229732415,10.7813567750904,8.21786047079614,10.60413490937,13.622767810751,15.7075103321027,15.0936941306651,11.0137480921962,16.7413759843789,-3.94684789618216,8.21420410001603,18.1775916872082,3.89877218680512,-0.232493886202064,3.09980956528253,-4.70185841100795,-5.74406738721387,4.20002840569605,4.45467674589743,3.06694867298259,-1.22356603095754,4.01287441911613,..,..
Belgium,BEL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.70022177335412,0.00145264184112648,1.88374787030622,0.322436508583479,2.3705678836486,1.32644660176513,1.76386374279174,3.57498956053112,-1.34569260536323,-1.41151090896578,1.41283333274451,-1.34181591549464,3.25711323696092,1.00907472131921,1.64296850682923,2.37614399006351,1.6411219212963,1.25989968491847,1.02224257428063,2.96454047071167,-6.60039630623422,5.57496680144214,..,..
Belgium,BEL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.45145706594244,-0.341912669172146,1.42805684336371,-0.0966769489805444,1.92847744408951,0.770624764716459,1.09488041200972,2.81719225414992,-2.12196855368431,-2.20157079935393,0.490505530142443,-2.61704836045239,2.61873177826865,0.534098658881391,1.19274567484935,1.7846446367288,1.12781345541548,0.870568567705021,0.563449756758743,2.40955803248049,-7.00207938104114,5.14131121002083,..,..
Belize,BLZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.766923351889858,3.66236027877271,4.28606897026921,1.21151703207869,0.910928026789335,2.12982583772698,1.6773488820365,0.644099090059186,-5.01789248063554,5.21105586498516,-3.63074227240958,3.96523352541863,5.57373945114306,5.96991131051342,5.13016526956598,10.4113556170577,0.764651884935688,-1.1585685506335,-1.48064405710699,4.77514030100939,-11.1638269214194,13.0179945177136,..,..
Belize,BLZ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-2.44923848632985,0.447615417890489,1.07299867385373,-1.85973904919459,-2.10385121260461,-0.874238981474917,-1.26455363749056,-2.21564514214381,-7.65850264548455,2.36453605617922,-6.00477460980295,1.62052786002977,3.21800916531166,3.62447296224511,2.84844368693476,8.09924940141333,-1.27690542266762,-3.10536169621221,-3.38184230915492,2.88237770787454,-12.4743663567896,11.5743015239568,..,..
Benin,BEN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.77722293954028,7.4306812486119,8.23324988099752,5.05944713368243,6.56741500501406,0.579454295658039,3.83886776224007,5.53612475276827,5.25865918337713,2.34324798843433,1.94060734876147,4.74178305664601,6.1652777906976,9.84994897012731,6.20178039031913,3.15180860243433,4.48127012663706,3.71408329801348,6.26516385044131,7.97765039554275,2.73070257737285,8.29766781764197,..,..
Benin,BEN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.52178223734201,4.24266560373891,5.03302312580969,1.93991509272236,3.39051421343417,-2.5660684243129,0.70969936441179,2.54459084466812,2.20118969687097,-0.62517587127121,-1.00779633558329,1.71929408844727,3.11521785609072,6.71013376845397,3.13910214442102,0.152025027177288,1.44426563910534,0.702910147094471,3.20461740524867,4.9048264210797,-0.134962927446253,5.34983431285616,..,..
Bermuda,BMU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,29.9897855332457,9.68865740639377,10.1383851558614,5.97386223516014,5.64531168314394,8.00059963156887,4.36540814385357,13.2524673163875,3.84012114730339,6.24065111269252,8.4893218948267,6.98073683084263,3.91217264647319,3.05582767698624,8.06498637381073,6.93624029575071,5.09165419035888,6.07985310938439,3.62016934734666,10.5128789371498,-4.57950476397563,0.388563492680774,..,..
Bhutan,BTN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,26.3998345415296,6.77439840863786,7.32482558882491,3.37238640800253,3.14814700132555,5.82991657928807,2.82502395241866,11.8644220122108,2.61720095586875,5.03141560507167,7.28404900943266,5.80869403677784,2.78622749389011,1.96092251374384,6.96901075568033,5.94107838489994,4.18239169106529,5.18757810872221,2.80776446416868,9.74061544197946,-5.20291382417221,-0.254451360568737,..,..
Bolivia,BOL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.13270724677243,3.20500336811847,3.30600000393468,2.76880955443319,3.58734983720814,2.05203078123036,6.83485577742363,4.39903965119652,11.3019325442761,2.17664869400458,6.4150459041644,4.69644907796911,2.31550583548197,5.55961343508868,3.13547073860119,4.84949894007023,5.38865560360387,4.33353441129682,4.34185426249431,2.80876998128876,-8.03866544138057,-0.86139577100252,..,..
Bolivia,BOL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-2.90007831761091,1.394531703684,1.51278334671032,0.989747722842708,1.80136511642417,0.298717318341417,4.98451999708497,2.58771080042885,9.3932302272963,0.441154114375337,4.62516982847052,2.95447673759637,0.636486389354985,3.85338216658664,1.49506969496991,3.21297058455912,3.77054000902008,2.75954457719219,2.8012823142728,1.32119471540587,-9.26249116615148,-2.03756914779065,..,..
Bosnia and Herzegovina,BIH,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,2.41902419924875,5.33255651676885,2.72484977999102,10.9552804862867,1.46359003964453,7.85875975149088,5.21180472654154,7.00171604890514,-3.13460796601606,-2.09450123711746,-2.2309629410386,-3.22135559289129,2.48157992020377,1.02191160834397,5.2174631292563,5.22512390213079,3.69458884186304,4.97622851178161,4.22273035395592,-3.34960704195005,8.97135284946604,..,..
Bosnia and Herzegovina,BIH,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,2.03859056288167,5.24529809475544,3.08462861605301,12.05059582546,2.66706314457446,8.82120203323684,6.52988061394915,8.75145299052735,-1.49488439851049,-0.381978105001039,-0.456246675396471,-1.41008819915616,4.09108814471826,2.33709510319298,6.61298893690451,6.53516836070386,4.92923806536444,6.20804694136564,5.44516560206034,-2.11748023420847,10.5526143669083,..,..
Botswana,BWA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-1.88658215790505,2.74893504646872,-11.2136420293691,-6.45160376791218,2.71075772778624,20.7894350193582,10.3310465227176,10.7194537946689,11.7064771627298,-6.36026975314657,11.1981401496405,19.7884309526764,0.990092336287532,6.31310964362987,9.20846267704907,-5.84107054569526,5.6046933961391,-1.30209959068381,-2.26188421909116,8.35138910522311,0.157107748162957,3.24161716013658,..,..
Botswana,BWA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-3.8992597746139,0.711077960660049,-12.8556997547845,-8.07655936536685,0.930556157925409,18.6374663676558,8.27756730712719,8.56509934360858,9.46140691574575,-8.26492019309259,8.92985468612208,17.4099364913537,-0.931269209899654,4.30635966554196,7.12621338557922,-7.67080432462342,3.48377016678656,-3.3330612824826,-4.23820912494894,6.25809413083876,-1.67973377640357,1.5655711681615,..,..
Brazil,BRA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.73109854419586,0.156318597549344,2.54205826199498,0.875986927579532,7.07919015947805,2.00658481590285,5.61238005722792,6.8832957052938,3.72597137231914,-0.828695469084792,6.41376002815504,3.09782582645212,-1.16204620332127,4.33780910384094,-0.79765815631076,-5.56412648873156,-3.70666507249993,3.93605508925623,0.924360545496555,1.29650806405448,-2.64628362366572,1.36033005651208,..,..
Brazil,BRA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.32297645422554,-1.15774417275701,1.25525679110139,-0.313006128223918,5.86606162454679,0.873306610716156,4.48066823572294,5.78590341949061,2.70693988853989,-1.76945410779348,5.41877085919553,2.14490133396301,-2.04793316158575,3.43571806006358,-1.64501075644714,-6.35967709719499,-4.4846908310064,3.11586110348787,0.126426176070552,0.52343268903374,-3.2917088554415,0.825962580736046,..,..
British Virgin Islands,VGB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.11697393874817,3.79855715158585,11.8819198090848,1.98638018548365,12.0710229832459,13.5499985046533,9.43867384625196,4.28546919675863,24.8551626095922,-16.449354679996,2.02937073377829,16.2448472240057,7.17497837076213,0.14290225851235,-2.02259861168324,-10.0125347142484,-3.96113514764255,4.42477835143629,-2.23864786829206,3.92481173494205,-7.50553239667072,1.6946247354477,..,..
Brunei Darussalam,BRN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.97150189502433,1.72044148579143,9.71971234665567,0.0903659658763729,10.0762227594755,11.6128949871041,7.65064632968173,2.64993399385658,22.9656214975189,-17.6787111574532,0.550142835609705,14.6660833900593,5.82341089464045,-1.08984431217748,-3.18754054574327,-11.0333992124562,-4.98849493940533,3.38556886519758,-3.13865543453497,3.0294481229916,-8.27547332683642,0.861655536518001,..,..
Bulgaria,BGR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.7708340622078,7.4340402940595,8.14962804567155,4.73340361242953,7.56801467111161,4.96708791469888,4.92241861865877,2.99537914933579,11.2209117726236,-0.68341118725283,1.24062219864281,3.86545838207768,2.29165510016982,-1.44187192464365,2.23761910056719,2.17205692096533,5.25498344399521,3.9130085016937,2.07930995492664,6.40984001828122,-2.18056014946822,8.37370848771953,..,..
Bulgaria,BGR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.28462223943154,9.59408484172172,10.5228957609733,5.56630559571217,8.38300666445811,5.7604495806256,5.72234449164681,3.75547693323249,12.0043429733337,-0.0414671733767449,1.90926269019332,4.53361365266156,2.88586867728067,-0.888747775058064,2.82038136149801,2.82606993092141,5.99581805860848,4.67481286738854,2.81907227501199,7.16150729540566,-1.59164155958915,9.26039549013021,..,..
Burkina Faso,BFA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.80563604583499,6.53497569070028,4.16834487369866,7.53674001082337,4.67461160066762,7.25999508007548,5.65389563997233,3.82968329355063,4.94566147341686,2.28618954369996,8.16937187712294,6.07281905749942,12.3805150784728,3.34142968947239,3.22169326652313,5.56476491469155,8.45742180579607,6.42465888951537,7.76837779733034,7.14248066531273,0.77908925261687,-5.42221060027792,..,..
Burkina Faso,BFA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.75395045707613,3.34429171168638,1.01412825941392,4.24953305646565,1.4409032420742,3.93501204383672,2.40584602754008,0.728021883865821,1.90153664776793,-0.668713797396521,5.03625552042941,2.96904894662688,9.02440630998083,0.278783083407589,0.191289329827654,2.47318903069225,5.32065537564348,3.41817830998468,4.82554187972826,4.28429631402958,-1.89454127160838,-7.89595103658186,..,..
Burundi,BDI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.24296418232765,-7.62759566139384,-3.85157124280866,-28.3901802128417,28.294993200115,15.7403227818788,14.8977202584984,-13.5649503808789,5.40801236384118,7.63663673332118,20.9489212705351,-0.0900097259348485,18.5324410398132,7.76767051557216,4.4947561995649,13.7996558490263,-9.19367228019408,1.37543768670871,8.06711915051139,3.97064889552577,1.8830039602457,0.756301588215024,..,..
Burundi,BDI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-0.803175571105257,-9.88585701967276,-6.50090523933206,-30.6019619218988,23.6166962128813,11.5364134517759,10.8571056447139,-16.6811063146523,1.16144202714462,2.30685118432692,15.4195259519038,-3.56760107489981,14.4212666180711,4.0078767237498,1.05634740790241,11.3359755608362,-10.6609462610027,-0.917006665059532,4.89021924146252,0.631582671069395,-0.996588117284887,-1.90072648050447,..,..
Cabo Verde,CPV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,3.97385273372541,2.26158011819173,-2.31376805612479,3.63031223461499,1.21119512323145,2.60095786864775,-0.393167798549314,3.07028529946879,5.22061128287072,2.01785375126336,8.13704552244268,6.48824462867648,-16.1837136196918,7.28378955786941,..,..
Cabo Verde,CPV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,2.83231951469509,1.21008488745493,-3.35845439652978,2.39092339533052,0.00867423651375532,1.44637880428893,-1.51240307420343,1.93349303505236,4.04704214160181,0.833266828065547,6.95420607085772,5.41271391156309,-16.9907460352374,6.3193896296246,..,..
Cambodia,KHM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.74009293495767,7.24263279658686,5.52315858807229,9.13301404549512,9.95222614863462,13.6917166652014,11.3002491962782,10.8924262831826,14.0381978959485,0.410415961755106,4.43493885037239,8.51039434335404,7.89039218023314,6.76225900910201,3.43479866408025,7.21645382650102,7.99517963689709,7.42122032160411,10.7536575271943,7.93833038046839,-2.40528603162686,3.84315430950564,..,..
Cambodia,KHM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.82197441765425,5.33605047507943,3.64495276553465,7.2048712430455,8.02067502863559,11.7158714621834,9.39101975920387,8.97604011745614,12.1645591358431,-1.09230642805494,2.92411652522307,6.94420338045651,6.33803002166935,5.2458968335763,1.99907020970849,5.77898009582063,6.56399978015362,6.0226677624335,9.40909008187727,6.72288630816624,-3.53089951722197,2.64026176655254,..,..
Cameroon,CMR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.951172130372015,4.26839388930674,3.75463797184987,8.68253164286421,9.5286118461546,1.420611061323,4.57056584800837,1.8512720714894,0.915947482271221,8.48659551810771,1.14539287628742,1.84868549190816,4.94568071901418,8.74388423903243,7.8513487907768,5.39628506277549,5.47677566119975,3.15790080416747,4.83528433546256,4.98172810997329,4.97089052004939,-1.07228933781009,..,..
